recall,precision,f1,module
0.21142857142857144,0.31896551724137934,0.2542955278515843,nltk
0.18232044198895028,0.2920353982300885,0.2244897911858486,nltk
0.07075471698113207,0.2054794520547945,0.10526315408408755,nltk
0.23737373737373738,0.34814814814814815,0.28228227746124507,nltk
0.12376237623762376,0.2358490566037736,0.16233765782341048,nltk
0.175,0.29473684210526313,0.21960783846213003,nltk
0.16822429906542055,0.2465753424657534,0.19999999517839517,nltk
0.17050691244239632,0.2781954887218045,0.21142856671657156,nltk
0.1375,0.2,0.16296295813443087,nltk
0.1095890410958904,0.2553191489361702,0.15335462838530567,nltk
0.1875,0.3,0.23076922603550304,nltk
0.16091954022988506,0.21052631578947367,0.18241041854194753,nltk
0.13145539906103287,0.29473684210526313,0.18181817755207466,nltk
0.2186046511627907,0.35877862595419846,0.27167629587273223,nltk
0.24766355140186916,0.43089430894308944,0.31454005471176116,nltk
0.17194570135746606,0.2550335570469799,0.20540540059474083,nltk
0.13529411764705881,0.20909090909090908,0.16428570951530627,nltk
0.1807909604519774,0.3076923076923077,0.2277580024548829,nltk
0.13402061855670103,0.24761904761904763,0.173913038921265,nltk
0.1794871794871795,0.35,0.23728813111174954,nltk
0.12173913043478261,0.24778761061946902,0.163265301704222,nltk
0.1907514450867052,0.33,0.24175823711575364,nltk
0.15656565656565657,0.2897196261682243,0.20327868396968568,nltk
0.20812182741116753,0.29285714285714287,0.2433234372795394,nltk
0.14522821576763487,0.2348993288590604,0.17948717476541762,nltk
0.1893491124260355,0.27586206896551724,0.22456139868168679,nltk
0.18181818181818182,0.3148148148148148,0.23050846993484642,nltk
0.20786516853932585,0.29133858267716534,0.24262294595947334,nltk
0.1210762331838565,0.2967032967032967,0.17197451817659956,nltk
0.2,0.3620689655172414,0.25766870707215184,nltk
0.18354430379746836,0.26126126126126126,0.21561337805226585,nltk
0.21212121212121213,0.3853211009174312,0.2736156305993698,nltk
0.19095477386934673,0.2275449101796407,0.20765026826226535,nltk
0.11494252873563218,0.24691358024691357,0.15686274076309126,nltk
0.2198952879581152,0.32558139534883723,0.2624999951876954,nltk
0.19607843137254902,0.425531914893617,0.2684563715202018,nltk
0.12017167381974249,0.25225225225225223,0.16279069330330595,nltk
0.15846994535519127,0.26605504587155965,0.1986301323074218,nltk
0.2127659574468085,0.32786885245901637,0.2580645113556712,nltk
0.13541666666666666,0.2857142857142857,0.18374557867572336,nltk
0.16336633663366337,0.336734693877551,0.21999999560088898,nltk
0.14814814814814814,0.26666666666666666,0.19047618588435386,nltk
0.17647058823529413,0.3333333333333333,0.23076922624260363,nltk
0.17553191489361702,0.22758620689655173,0.19819819328157,nltk
0.19298245614035087,0.3188405797101449,0.24043715377228347,nltk
0.1951219512195122,0.2484472049689441,0.21857923004494026,nltk
0.11351351351351352,0.23076923076923078,0.1521739086234511,nltk
0.21428571428571427,0.3,0.24999999513888896,nltk
0.14606741573033707,0.2857142857142857,0.1933085457088764,nltk
0.1270718232044199,0.2072072072072072,0.15753424186268544,nltk
0.13218390804597702,0.26136363636363635,0.17557251462269108,nltk
0.18181818181818182,0.3469387755102041,0.23859648671566644,nltk
0.14772727272727273,0.2653061224489796,0.18978101730299973,nltk
0.18636363636363637,0.3253968253968254,0.23699421502221932,nltk
0.18781725888324874,0.22289156626506024,0.20385674434776022,nltk
0.1171875,0.24,0.15748031055173234,nltk
0.13756613756613756,0.17567567567567569,0.15430266569715345,nltk
0.18285714285714286,0.2689075630252101,0.21768707001133797,nltk
0.1013215859030837,0.20353982300884957,0.1352941132091697,nltk
0.14361702127659576,0.24770642201834864,0.18181817717194404,nltk
0.22,0.275,0.24444443950617298,nltk
0.1483050847457627,0.3431372549019608,0.20710058750183824,nltk
0.10822510822510822,0.21929824561403508,0.14492753180693144,nltk
0.17167381974248927,0.3389830508474576,0.2279202234569525,nltk
0.13122171945701358,0.2636363636363636,0.17522658166500862,nltk
0.15606936416184972,0.25,0.19217081377287534,nltk
0.17105263157894737,0.2867647058823529,0.21428570960512028,nltk
0.143646408839779,0.22413793103448276,0.17508417032366325,nltk
0.13068181818181818,0.20535714285714285,0.15972221746913595,nltk
0.13934426229508196,0.2677165354330709,0.18328840520077602,nltk
0.23125,0.2890625,0.25694443950617296,nltk
0.11794871794871795,0.21904761904761905,0.15333332878333344,nltk
0.14285714285714285,0.2702702702702703,0.18691588332605477,nltk
0.21428571428571427,0.2465753424657534,0.22929935808186955,nltk
0.1037344398340249,0.1937984496124031,0.13513513059327992,nltk
