recall,precision,f1,module
0.03669724770642202,0.03755868544600939,0.037122964838260594,t5
0.03626943005181347,0.04242424242424243,0.039106140281983094,t5
0.01818181818181818,0.027972027972027972,0.02203856271809102,t5
0.05,0.11194029850746269,0.06912441969462109,t5
0.03508771929824561,0.04285714285714286,0.03858520405289504,t5
0.019230769230769232,0.027586206896551724,0.022662884677672794,t5
0.04864864864864865,0.06666666666666667,0.05624999512207074,t5
0.027472527472527472,0.03225806451612903,0.029673585536546896,t5
0.06993006993006994,0.09615384615384616,0.08097165504368238,t5
0.02912621359223301,0.028846153846153848,0.028985502246494363,t5
0.06030150753768844,0.07407407407407407,0.06648198951235831,t5
0.031914893617021274,0.039735099337748346,0.03539822514805892,t5
0.06701030927835051,0.06914893617021277,0.06806282222636478,t5
0.013043478260869565,0.02564102564102564,0.017291061812656355,t5
0.04225352112676056,0.05625,0.048257367755105474,t5
0.042328042328042326,0.05063291139240506,0.04610950512636152,t5
0.046153846153846156,0.061224489795918366,0.052631574045860725,t5
0.03361344537815126,0.0326530612244898,0.033126288996910176,t5
0.011494252873563218,0.01904761904761905,0.014336912868541251,t5
0.03571428571428571,0.03825136612021858,0.036939308990052266,t5
0.041237113402061855,0.061068702290076333,0.04923076441865135,t5
0.03056768558951965,0.05,0.03794037469466352,t5
0.053475935828877004,0.07042253521126761,0.06079026864977266,t5
0.06179775280898876,0.06321839080459771,0.06249999500064606,t5
0.021052631578947368,0.03125,0.02515722789446712,t5
0.020134228187919462,0.023076923076923078,0.021505371367275466,t5
0.04054054054054054,0.07563025210084033,0.05278591920984552,t5
0.08015267175572519,0.14093959731543623,0.10218977639985576,t5
0.04395604395604396,0.03864734299516908,0.041131100419109654,t5
0.0330188679245283,0.0374331550802139,0.03508771431787559,t5
0.031496062992125984,0.03225806451612903,0.03187250496087442,t5
0.03225806451612903,0.06666666666666667,0.0434782564744806,t5
0.08597285067873303,0.08333333333333333,0.08463251170500176,t5
0.041884816753926704,0.06504065040650407,0.050955409247231576,t5
0.046632124352331605,0.06382978723404255,0.05389221069005745,t5
0.03,0.05084745762711865,0.03773584438906747,t5
0.030612244897959183,0.047244094488188976,0.03715169801455073,t5
0.06829268292682927,0.1037037037037037,0.0823529363884086,t5
0.03314917127071823,0.03508771929824561,0.03409090409494521,t5
0.03333333333333333,0.024793388429752067,0.028436014065273407,t5
0.02145922746781116,0.02976190476190476,0.024937650991723636,t5
0.04807692307692308,0.050505050505050504,0.049261078746876186,t5
0.024875621890547265,0.031446540880503145,0.027777772845834207,t5
0.01875,0.02040816326530612,0.019543968950334965,t5
0.0639269406392694,0.0958904109589041,0.07671232396712357,t5
0.05056179775280899,0.05660377358490566,0.053412457923905754,t5
0.030973451327433628,0.056910569105691054,0.04011460861602174,t5
0.022950819672131147,0.04487179487179487,0.030368759079809248,t5
0.07834101382488479,0.10303030303030303,0.08900523069474547,t5
0.0380952380952381,0.05228758169934641,0.04407713010951037,t5
0.02830188679245283,0.04081632653061224,0.03342617900792274,t5
0.0639269406392694,0.06796116504854369,0.06588234794585505,t5
0.034334763948497854,0.05555555555555555,0.0424403135810431,t5
0.055248618784530384,0.06451612903225806,0.059523804553749,t5
0.028037383177570093,0.037267080745341616,0.031999995099876305,t5
0.10588235294117647,0.1005586592178771,0.10315185746750873,t5
0.03167420814479638,0.051094890510948905,0.03910614052666953,t5
0.04265402843601896,0.06338028169014084,0.05099149660746863,t5
0.05909090909090909,0.059907834101382486,0.05949656250595688,t5
0.020512820512820513,0.02197802197802198,0.02122015415714011,t5
