recall,precision,f1,module
0.15979381443298968,0.29523809523809524,0.20735785497477666,nltk
0.19487179487179487,0.38,0.25762711416259704,nltk
0.1391304347826087,0.2831858407079646,0.18658891686457185,nltk
0.21965317919075145,0.38,0.2783882737457903,nltk
0.18181818181818182,0.3364485981308411,0.23606556921558727,nltk
0.233502538071066,0.32857142857142857,0.27299702778399043,nltk
0.17427385892116182,0.28187919463087246,0.21538461066285347,nltk
0.20118343195266272,0.29310344827586204,0.23859648640098505,nltk
0.20855614973262032,0.3611111111111111,0.26440677501959214,nltk
0.2247191011235955,0.31496062992125984,0.26229507710701433,nltk
0.14349775784753363,0.3516483516483517,0.2038216519345613,nltk
0.21428571428571427,0.3879310344827586,0.2760736150476119,nltk
0.1962025316455696,0.27927927927927926,0.23048326652810225,nltk
0.25252525252525254,0.45871559633027525,0.32573289444301806,nltk
0.23618090452261306,0.281437125748503,0.2568305961311177,nltk
0.12643678160919541,0.2716049382716049,0.17254901527289518,nltk
0.2670157068062827,0.3953488372093023,0.31874999518769537,nltk
0.2107843137254902,0.4574468085106383,0.28859059970812134,nltk
0.14163090128755365,0.2972972972972973,0.1918604607451664,nltk
0.16393442622950818,0.27522935779816515,0.20547944737591492,nltk
0.22340425531914893,0.3442622950819672,0.2709677371621228,nltk
0.16666666666666666,0.3516483516483517,0.22614840553084697,nltk
0.17326732673267325,0.35714285714285715,0.2333333289342223,nltk
0.14814814814814814,0.26666666666666666,0.19047618588435386,nltk
0.20361990950226244,0.38461538461538464,0.26627218482248527,nltk
0.19680851063829788,0.25517241379310346,0.222222217305594,nltk
0.21929824561403508,0.36231884057971014,0.27322403901818515,nltk
0.25365853658536586,0.32298136645962733,0.28415300053674347,nltk
0.12432432432432433,0.25274725274725274,0.16666666224663948,nltk
0.24761904761904763,0.3466666666666667,0.28888888402777785,nltk
0.15168539325842698,0.2967032967032967,0.20074348994679467,nltk
0.16574585635359115,0.2702702702702703,0.20547944734213747,nltk
0.14367816091954022,0.2840909090909091,0.1908396901952102,nltk
0.19786096256684493,0.37755102040816324,0.2596491182946138,nltk
0.17045454545454544,0.30612244897959184,0.21897809759497056,nltk
0.21363636363636362,0.373015873015873,0.27167629594707476,nltk
0.2436548223350254,0.2891566265060241,0.26446280495382074,nltk
0.16796875,0.344,0.22572178036800522,nltk
0.15343915343915343,0.19594594594594594,0.17210681999982402,nltk
0.19428571428571428,0.2857142857142857,0.23129251218820873,nltk
0.1277533039647577,0.25663716814159293,0.1705882308562285,nltk
0.16489361702127658,0.28440366972477066,0.20875420410797094,nltk
0.24,0.3,0.2666666617283951,nltk
0.15677966101694915,0.3627450980392157,0.21893490702846546,nltk
0.12987012987012986,0.2631578947368421,0.17391303905330824,nltk
0.19313304721030042,0.3813559322033898,0.25641025194698097,nltk
0.14479638009049775,0.2909090909090909,0.1933534698825313,nltk
0.1676300578034682,0.26851851851851855,0.20640568921771518,nltk
0.18859649122807018,0.3161764705882353,0.23626373158314218,nltk
0.143646408839779,0.22413793103448276,0.17508417032366325,nltk
0.14204545454545456,0.22321428571428573,0.17361110635802485,nltk
0.1680327868852459,0.3228346456692913,0.2210242542573798,nltk
0.26875,0.3359375,0.29861110617283954,nltk
0.16923076923076924,0.3142857142857143,0.2199999954500001,nltk
0.1523809523809524,0.2882882882882883,0.19937694251608595,nltk
0.23809523809523808,0.273972602739726,0.25477706508823894,nltk
0.11618257261410789,0.21705426356589147,0.15135134680949613,nltk
