recall,precision,f1,module
0.2198581560283688,0.28440366972477066,0.24799999508192008,t5
0.272,0.2833333333333333,0.2775510154102458,t5
0.22,0.3235294117647059,0.26190475708616784,t5
0.145,0.2543859649122807,0.18471337117124437,t5
0.2708333333333333,0.3305084745762712,0.2977099187133618,t5
0.21621621621621623,0.2909090909090909,0.24806201061234306,t5
0.1893939393939394,0.23148148148148148,0.2083333283833335,t5
0.2323943661971831,0.2426470588235294,0.23741006694477523,t5
0.21232876712328766,0.2672413793103448,0.23664121643960148,t5
0.2222222222222222,0.23214285714285715,0.227074230810244,t5
0.2191780821917808,0.25196850393700787,0.23443222945645328,t5
0.3620689655172414,0.328125,0.34426229009406084,t5
0.19727891156462585,0.2761904761904762,0.23015872529761916,t5
0.18181818181818182,0.23423423423423423,0.20472440452817917,t5
0.2765957446808511,0.2671232876712329,0.2717769984858382,t5
0.16153846153846155,0.16279069767441862,0.16216215716223686,t5
